96.61942687,214.4951997
96.69401602,176.3353206
96.76860518,129.5299047
96.84319434,93.26806456
96.9177835,48.11748744
96.99237266,5.812205795
97.06696182,-1.815307459
97.14155097,-1.509840822
97.21614013,-1.408251442
97.29072929,-1.790111043
97.36531845,-1.779302257
97.43990761,-1.433760391
97.51449676,-1.705616896
97.58908592,-1.68849104
97.66367508,-1.268102086
97.73826424,-1.725792308
97.8128534,-1.775544511
97.88744255,-1.525852126
97.96203171,-1.378298724
98.03662087,-1.663331331
98.11121003,-2.073246367
98.18579919,-1.584155503
98.26038834,-1.26795159
98.3349775,-1.910688488
98.40956666,-1.393134099
98.48415582,-1.821474107
98.55874498,-1.630499201
98.63333414,-1.491533239
98.70792329,-2.057182868
98.78251245,-2.007905407
98.85710161,-1.89196195
98.93169077,-1.852068311
99.00627993,-1.740386964
99.08086908,-1.811457344
99.15545824,-1.905491335
99.2300474,-1.822047726
99.30463656,-1.969077377
99.37922572,-2.351045593
99.45381487,-1.920478052
99.52840403,-1.678576795
99.60299319,-2.030036138
99.67758235,-1.770032382
99.75217151,-1.869944387
99.82676067,-1.948985358
99.90134982,-1.785197322
99.97593898,-1.701972851
100.0505281,-2.047357499
100.1251173,-1.963020309
100.1997065,-1.889114554
100.2742956,-1.987616724
100.3488848,-1.848744189
100.4234739,-2.106433606
100.4980631,-1.80120475
100.5726522,-1.693618993
100.6472414,-2.052063028
100.7218306,-2.066613113
100.7964197,-1.763184779
100.8710089,-2.035261423
100.945598,-2.032849827
101.0201872,-2.125572668
101.0947764,-2.138623692
101.1693655,-2.173585218
101.2439547,-1.936482103
101.3185438,-1.976723736
101.393133,-2.085062433
101.4677221,-2.093341429
101.5423113,-1.834696621
101.6169005,-2.412132807
101.6914896,-2.280811301
101.7660788,-2.296860263
101.8406679,-2.10969662
101.9152571,-2.084878654
101.9898463,-1.837416241
102.0644354,-1.725010678
102.1390246,-2.005631571
102.2136137,-2.00213956
102.2882029,-1.919367715
102.362792,-1.698133685
102.4373812,-2.50481768
102.5119704,-2.048318687
102.5865595,-2.528896237
102.6611487,-2.397198623
102.7357378,-1.863613446
102.810327,-2.524814409
102.8849161,-2.390189775
102.9595053,-1.97376911
103.0340945,-2.087159195
103.1086836,-34.6653096
103.1832728,-81.73694613
103.2578619,-131.9835701
103.3324511,-178.7446614
103.4070403,-214.0816983
103.4816294,-256.6548359
103.5562186,-304.0786393
103.6308077,-342.3603991
103.7053969,-382.1928989
103.779986,-424.6185468
103.8545752,-468.7042318
103.9291644,-499.1958252
104.0037535,-547.2434063
104.0783427,-586.3918347
104.1529318,-625.3769493
104.227521,-672.6899023
104.3021102,-723.2462523
104.3766993,-765.239427
104.4512885,-810.3262135
104.5258776,-843.0407904
104.6004668,-892.1621241
104.6750559,-933.2475057
104.7496451,-968.6134186
104.8242343,-1007.602199
104.8988234,-1052.849348
104.9734126,-1087.766925
105.0480017,-1131.287713
105.1225909,-1170.80867
105.19718,-1212.342652
105.2717692,-1258.791247
105.3463584,-1305.057625
105.4209475,-1347.730286
105.4955367,-1394.132896
105.5701258,-1431.908765
105.644715,-1474.153079
105.7193042,-1516.829744
105.7938933,-1519.494053
105.8684825,-1519.809163
105.9430716,-1521.432162
106.0176608,-1520.041407
106.0922499,-1519.141564
106.1668391,-1521.234904
106.2414283,-1519.403072
106.3160174,-1519.962368
106.3906066,-1519.17756
106.4651957,-1520.59095
106.5397849,-1520.145424
106.6143741,-1519.78104
106.6889632,-1519.625851
106.7635524,-1520.488391
106.8381415,-1519.239827
106.9127307,-1519.711528
106.9873198,-1520.142782
107.061909,-1520.235085
107.1364982,-1520.250164
107.2110873,-1520.154439
107.2856765,-1519.915399
107.3602656,-1519.625442
107.4348548,-1519.347512
107.509444,-1518.842477
107.5840331,-1519.41176
107.6586223,-1519.524721
107.7332114,-1519.754487
107.8078006,-1519.399165
107.8823897,-1519.817166
107.9569789,-1519.674362
108.0315681,-1520.929789
108.1061572,-1520.226568
108.1807464,-1519.465766
108.2553355,-1519.083973
108.3299247,-1520.18393
108.4045138,-1520.431367
108.479103,-1519.920433
108.5536922,-1520.042444
108.6282813,-1521.203737
108.7028705,-1520.119986
108.7774596,-1519.514546
108.8520488,-1520.061961
108.926638,-1519.809994
109.0012271,-1519.883506
109.0758163,-1519.146904
109.1504054,-1520.181184
109.2249946,-1520.646627
109.2995837,-1520.336547
109.3741729,-1521.51683
109.4487621,-1520.798661
109.5233512,-1520.140013
109.5979404,-1520.311011
109.6725295,-1520.527289
109.7471187,-1520.359175
109.8217079,-1519.1596
109.896297,-1520.398409
109.9708862,-1521.263294
110.0454753,-1520.803957
110.1200645,-1520.961565
110.1946536,-1520.225576
110.2692428,-1520.402227
110.343832,-1520.308108
110.4184211,-1520.108027
110.4930103,-1520.813683
110.5675994,-1520.991501
110.6421886,-1520.482143
110.7167777,-1521.172579
110.7913669,-1520.641989
